order id,order date,ship mode,customer id,customer name,origin channel,city,state,postal code,region,arrival scan date,on truck scan date,ready to ship date,pickup date,order_date_day,arrival_scan_day,on_truck_scan_day,ready_to_ship_day,pickup_day
CA-2017-116673,2017-12-15,Second Class,JO-15280,Jas O'Carroll,Email,San Diego,California,92037,West,,,,,Friday,,,,
CA-2019-134516,2019-09-20,Standard Class,FM-14215,Filia McAdams,Sales,Greensboro,North Carolina,27405,South,,2019-09-27,2019-09-25,2019-09-27,Friday,,Friday,Wednesday,Friday
CA-2020-125745,2020-06-30,Standard Class,DV-13045,Darrin Van Huff,Sales,Memphis,Tennessee,38109,South,,2020-07-08,,,Tuesday,,Wednesday,,
CA-2020-113208,2020-03-26,Standard Class,ML-18040,Michelle Lonsdale,Sales,Dearborn,Michigan,48126,Central,2020-04-08,2020-04-03,,,Thursday,Wednesday,Friday,,
CA-2019-127985,2019-04-01,Second Class,DB-12910,Daniel Byrd,Facebook,Columbus,Georgia,31907,South,,2019-04-08,,,Monday,,Monday,,
CA-2020-127117,2020-04-14,Standard Class,HM-14860,Harry Marie,Sales,Morristown,New Jersey,7960,East,,2020-04-22,,,Tuesday,,Wednesday,,
CA-2018-104241,2018-01-04,Standard Class,AG-10495,Andrew Gjertsen,Sales,Alexandria,Virginia,22304,South,,,,,Thursday,,,,
CA-2017-126802,2017-12-29,Standard Class,ZC-21910,Zuschuss Carroll,Email,Chicago,Illinois,60610,Central,,,,,Friday,,,,
CA-2018-119634,2018-08-11,Standard Class,BW-11065,Barry Weirich,Email,Raleigh,North Carolina,27604,South,,,,,Saturday,,,,
CA-2019-125017,2019-02-06,Standard Class,KB-16240,Karen Bern,Sales,Chattanooga,Tennessee,37421,South,,2019-02-13,,,Wednesday,,Wednesday,,
CA-2019-154235,2019-09-24,Standard Class,RD-19900,Ruben Dartt,Email,Bloomington,Indiana,47401,Central,,2019-10-02,2019-09-30,2019-10-02,Tuesday,,Wednesday,Monday,Wednesday
CA-2019-159639,2019-11-27,Standard Class,PC-18745,Pamela Coakley,Sales,Westfield,New Jersey,7090,East,,2019-12-04,,,Wednesday,,Wednesday,,
CA-2020-150602,2020-02-09,Second Class,ML-17395,Marina Lichtenstein,Sales,Los Angeles,California,90045,West,,2020-02-19,,,Sunday,,Wednesday,,
CA-2020-107244,2020-09-07,Standard Class,AG-10390,Allen Goldenen,Email,Los Angeles,California,90004,West,,2020-09-14,,,Monday,,Monday,,
CA-2020-129028,2020-04-01,First Class,GB-14530,George Bell,Sales,Florence,South Carolina,29501,South,,2020-04-03,,,Wednesday,,Friday,,
CA-2019-101168,2019-12-25,Standard Class,SS-20140,Saphhira Shifley,Sales,Nashua,New Hampshire,3060,East,2020-01-07,2020-01-03,,,Wednesday,Tuesday,Friday,,
CA-2018-130253,2018-12-14,Standard Class,PP-18955,Paul Prost,Facebook,Los Angeles,California,90036,West,,,,,Friday,,,,
CA-2019-117912,2019-02-04,Standard Class,TB-21520,Tracy Blumstein,Email,Sierra Vista,Arizona,85635,West,,2019-02-11,,,Monday,,Monday,,
CA-2018-113215,2018-09-03,Standard Class,CP-12085,Cathy Prescott,Sales,Tucson,Arizona,85705,West,,,,,Monday,,,,
US-2017-165589,2017-02-18,First Class,TB-21595,Troy Blackwell,Email,Lubbock,Texas,79424,Central,,,,,Saturday,,,,
CA-2018-114048,2018-12-14,Standard Class,EH-13945,Eric Hoffmann,Email,Costa Mesa,California,92627,West,,,,,Friday,,,,
CA-2019-157259,2019-12-24,Standard Class,JM-15535,Jessica Myrick,Email,New York City,New York,10035,East,,2020-01-03,,,Tuesday,,Friday,,
CA-2020-145660,2020-12-01,First Class,MG-17650,Matthew Grinstein,Facebook,Marion,Ohio,43302,East,,2020-12-04,,,Tuesday,,Friday,,
CA-2020-141572,2020-05-28,Second Class,LO-17170,Lori Olson,Sales,Concord,New Hampshire,3301,East,,2020-06-03,,,Thursday,,Wednesday,,
CA-2018-151624,2018-09-08,Standard Class,VW-21775,Victoria Wilson,Sales,Montgomery,Alabama,36116,South,,,,,Saturday,,,,
US-2018-139675,2018-03-13,Second Class,NF-18595,Nicole Fjeld,Facebook,Chico,California,95928,West,,,,,Tuesday,,,,
CA-2020-107314,2020-11-30,First Class,MZ-17335,Maria Zettner,Facebook,San Francisco,California,94109,West,,2020-12-04,,,Monday,,Friday,,
CA-2017-112837,2017-09-11,Standard Class,LW-17125,Liz Willingham,Email,Oxnard,California,93030,West,,,,,Monday,,,,
CA-2020-161557,2020-09-03,Standard Class,AG-10900,Arthur Gainer,Email,Dallas,Texas,75217,Central,,2020-09-09,,,Thursday,,Wednesday,,
CA-2019-103919,2019-10-03,Standard Class,TP-21565,Tracy Poddar,Sales,Grand Prairie,Texas,75051,Central,2019-10-14,2019-10-09,,,Thursday,Monday,Wednesday,,
US-2019-116442,2019-12-15,Standard Class,BP-11230,Benjamin Patterson,Email,Los Angeles,California,90004,West,,2019-12-24,,,Sunday,,Tuesday,,
US-2019-155404,2019-09-22,Standard Class,AS-10630,Ann Steele,Facebook,Louisville,Kentucky,40214,South,2019-10-07,2019-10-02,,,Sunday,Monday,Wednesday,,
CA-2017-149594,2017-09-15,Standard Class,MF-18250,Monica Federle,Sales,Philadelphia,Pennsylvania,19120,East,,,,,Friday,,,,
CA-2018-135510,2018-09-05,Standard Class,TW-21025,Tamara Willingham,Facebook,Charlottesville,Virginia,22901,South,,,,,Wednesday,,,,
CA-2017-150329,2017-10-10,Standard Class,SD-20485,Shirley Daniels,Facebook,Phoenix,Arizona,85023,West,,,,,Tuesday,,,,
CA-2017-109134,2017-11-05,Standard Class,DE-13255,Deanra Eno,Facebook,Los Angeles,California,90008,West,,,,,Sunday,,,,
CA-2019-165827,2019-11-04,Standard Class,MF-17665,Maureen Fritzler,Sales,Miami,Florida,33180,South,,2019-11-13,,,Monday,,Wednesday,,
CA-2019-162348,2019-11-10,Standard Class,BF-11170,Ben Ferrer,Facebook,Sacramento,California,95823,West,,2019-11-20,,,Sunday,,Wednesday,,
CA-2017-101462,2017-04-20,Standard Class,BP-11230,Benjamin Patterson,Email,Los Angeles,California,90045,West,,,,,Thursday,,,,
US-2020-135503,2020-12-10,Standard Class,JE-16165,Justin Ellison,Sales,North Charleston,South Carolina,29406,South,,2020-12-16,,,Thursday,,Wednesday,,
CA-2019-129847,2019-09-02,First Class,TA-21385,Tom Ashbrook,Facebook,Chicago,Illinois,60653,Central,2019-09-10,2019-09-04,2019-09-04,2019-09-04,Monday,Tuesday,Wednesday,Wednesday,Wednesday
CA-2019-163937,2019-01-10,Second Class,JB-16000,Joy Bell-,Email,Longview,Washington,98632,West,,2019-01-16,,,Thursday,,Wednesday,,
CA-2017-119466,2017-12-15,Standard Class,SP-20860,Sung Pak,Sales,Chicago,Illinois,60623,Central,,,,,Friday,,,,
CA-2017-122217,2017-11-24,Standard Class,HP-14815,Harold Pawlan,Facebook,Virginia Beach,Virginia,23464,South,,,,,Friday,,,,
CA-2019-147683,2019-11-13,Standard Class,PO-19180,Philisse Overcash,Facebook,Seattle,Washington,98103,West,,2019-11-20,,,Wednesday,,Wednesday,,
CA-2019-120369,2019-10-28,First Class,VB-21745,Victoria Brennan,Sales,Rochester,New York,14609,East,2019-10-31,2019-10-28,,,Monday,Thursday,Monday,,
CA-2017-118276,2017-12-29,Standard Class,MG-17890,Michael Granlund,Facebook,Saint Charles,Illinois,60174,Central,,,,,Friday,,,,
CA-2019-113656,2019-01-23,Standard Class,CB-12415,Christy Brittain,Email,Los Angeles,California,90036,West,,2019-01-30,,,Wednesday,,Wednesday,,
CA-2018-148964,2018-05-26,Standard Class,RD-19900,Ruben Dartt,Email,Bellevue,Washington,98006,West,,,,,Saturday,,,,
CA-2019-149349,2019-11-12,First Class,SP-20650,Stephanie Phelps,Sales,Chicago,Illinois,60623,Central,,2019-11-13,,,Tuesday,,Wednesday,,
CA-2018-125563,2018-04-11,Standard Class,PR-18880,Patrick Ryan,Email,Tampa,Florida,33614,South,,,,,Wednesday,,,,
CA-2020-108035,2020-11-29,Standard Class,TT-21070,Ted Trevino,Email,Chattanooga,Tennessee,37421,South,,2020-12-07,,,Sunday,,Monday,,
CA-2019-129728,2019-05-30,Standard Class,JG-15310,Jason Gross,Sales,Los Angeles,California,90032,West,,2019-06-07,,,Thursday,,Friday,,
CA-2019-101693,2019-06-25,Second Class,LC-17140,Logan Currie,Email,Houston,Texas,77070,Central,,2019-06-28,,,Tuesday,,Friday,,
CA-2018-145457,2018-03-24,Second Class,CP-12085,Cathy Prescott,Sales,Covington,Washington,98042,West,,,,,Saturday,,,,
CA-2020-115448,2020-11-11,First Class,MH-18025,Michelle Huthwaite,Email,Knoxville,Tennessee,37918,South,,2020-11-16,2020-11-16,2020-11-16,Wednesday,,Monday,Monday,Monday
CA-2020-148985,2020-11-11,Second Class,TB-21190,Thomas Brumley,Facebook,Los Angeles,California,90045,West,,2020-11-18,2020-11-16,2020-11-18,Wednesday,,Wednesday,Monday,Wednesday
CA-2018-108672,2018-09-10,Standard Class,FA-14230,Frank Atkinson,Sales,Los Angeles,California,90032,West,,,,,Monday,,,,
CA-2019-107146,2019-06-17,First Class,LC-16885,Lena Creighton,Email,Longmont,Colorado,80501,West,,2019-06-19,,,Monday,,Wednesday,,
CA-2020-103415,2020-12-03,Standard Class,MV-17485,Mark Van Huff,Email,Houston,Texas,77041,Central,,2020-12-09,,,Thursday,,Wednesday,,
CA-2019-136595,2019-09-05,First Class,EM-13825,Elizabeth Moffitt,Sales,Houston,Texas,77036,Central,,2019-09-09,,,Thursday,,Monday,,
CA-2020-122945,2020-11-16,Standard Class,MB-18085,Mick Brown,Email,Roseville,California,95661,West,,2020-11-25,,,Monday,,Wednesday,,
CA-2018-113740,2018-08-24,Second Class,SC-20380,Shahid Collister,Email,New York City,New York,10035,East,,,,,Friday,,,,
CA-2017-151967,2017-10-22,Standard Class,NB-18580,Nicole Brennan,Sales,Bossier City,Louisiana,71111,South,,,,,Sunday,,,,
CA-2018-158323,2018-11-30,First Class,AB-10600,Ann Blume,Sales,Jacksonville,North Carolina,28540,South,,,,,Friday,,,,
CA-2017-143637,2017-03-24,Second Class,MS-17710,Maurice Satty,Email,Fresno,California,93727,West,,,,,Friday,,,,
CA-2019-128706,2019-02-27,Standard Class,DW-13540,Don Weiss,Email,Houston,Texas,77070,Central,,2019-03-06,,,Wednesday,,Wednesday,,
CA-2019-160241,2019-11-29,Second Class,DR-12940,Daniel Raglin,Facebook,Aurora,Illinois,60505,Central,,2019-12-06,,,Friday,,Friday,,
CA-2019-167605,2019-04-28,Second Class,RB-19570,Rob Beeghly,Email,Saint Charles,Illinois,60174,Central,2019-05-07,2019-05-03,,,Sunday,Tuesday,Friday,,
CA-2019-105753,2019-10-20,Standard Class,LC-16960,Lindsay Castell,Facebook,Arlington,Virginia,22204,South,,2019-10-30,,,Sunday,,Wednesday,,
CA-2020-101014,2020-08-29,Standard Class,RW-19540,Rick Wilson,Sales,Los Angeles,California,90049,West,,2020-09-02,,,Saturday,,Wednesday,,
CA-2020-157350,2020-08-26,Standard Class,DP-13000,Darren Powers,Email,Chicago,Illinois,60610,Central,,2020-09-02,,,Wednesday,,Wednesday,,
CA-2018-131352,2018-10-08,Standard Class,GH-14485,Gene Hale,Sales,Dallas,Texas,75081,Central,,,,,Monday,,,,
CA-2017-103219,2017-11-09,Standard Class,BF-11215,Benjamin Farhat,Facebook,New York City,New York,10035,East,,,,,Thursday,,,,
CA-2020-155642,2020-05-18,Standard Class,BM-11575,Brendan Murry,Sales,Chicago,Illinois,60653,Central,,2020-05-26,,,Monday,,Tuesday,,
CA-2019-163174,2019-08-26,Standard Class,XP-21865,Xylona Preis,Email,Athens,Georgia,30605,South,,2019-09-03,,,Monday,,Tuesday,,
CA-2019-113726,2019-11-24,Standard Class,SC-20680,Steve Carroll,Facebook,Seattle,Washington,98105,West,,2019-12-04,,,Sunday,,Wednesday,,
CA-2020-110625,2020-12-23,Standard Class,JB-16045,Julia Barnett,Facebook,Danbury,Connecticut,6810,East,,2021-01-04,,,Wednesday,,Monday,,
CA-2019-118129,2019-12-19,Second Class,CL-12565,Clay Ludtke,Email,Reading,Pennsylvania,19601,East,,2019-12-24,,,Thursday,,Tuesday,,
CA-2020-155621,2020-11-08,Standard Class,KN-16450,Kean Nguyen,Sales,Baltimore,Maryland,21215,East,,2020-11-18,2020-11-16,2020-11-18,Sunday,,Wednesday,Monday,Wednesday
CA-2020-142391,2020-09-24,First Class,PB-19150,Philip Brown,Email,Seattle,Washington,98115,West,,2020-09-25,,,Thursday,,Friday,,
CA-2019-144645,2019-02-02,Standard Class,NS-18640,Noel Staavos,Sales,Houston,Texas,77041,Central,,2019-02-06,,,Saturday,,Wednesday,,
CA-2020-149720,2020-06-04,Second Class,EM-14065,Erin Mull,Email,Frisco,Texas,75034,Central,,2020-06-10,,,Thursday,,Wednesday,,
CA-2020-118003,2020-12-04,Standard Class,DO-13645,Doug O'Connell,Email,Paterson,New Jersey,7501,East,,2020-12-11,,,Friday,,Friday,,
CA-2019-141887,2019-01-11,Standard Class,MP-17470,Mark Packer,Facebook,Columbus,Ohio,43229,East,,2019-01-16,,,Friday,,Wednesday,,
CA-2018-126186,2018-09-11,First Class,GB-14530,George Bell,Sales,Aurora,Colorado,80013,West,,,,,Tuesday,,,,
CA-2020-106747,2020-07-03,First Class,TS-21505,Tony Sayre,Email,Concord,New Hampshire,3301,East,,2020-07-06,,,Friday,,Monday,,
US-2020-119319,2020-11-06,Second Class,LC-17050,Liz Carlisle,Email,Dallas,Texas,75217,Central,,2020-11-12,,,Friday,,Thursday,,
CA-2020-151281,2020-04-27,Standard Class,HM-14980,Henry MacAllister,Email,Seattle,Washington,98105,West,,2020-05-06,,,Monday,,Wednesday,,
CA-2020-126634,2020-03-30,Second Class,AB-10165,Alan Barnes,Email,Lakewood,California,90712,West,2020-04-08,2020-04-03,,,Monday,Wednesday,Friday,,
CA-2019-113082,2019-09-12,Standard Class,MC-17590,Matt Collister,Sales,Utica,New York,13501,East,,2019-09-18,,,Thursday,,Wednesday,,
CA-2018-145324,2018-11-15,Standard Class,DH-13675,Duane Huffman,Facebook,Harrisonburg,Virginia,22801,South,,,,,Thursday,,,,
CA-2020-103968,2020-12-01,Standard Class,ML-17755,Max Ludwig,Facebook,Stockton,California,95207,West,,2020-12-09,,,Tuesday,,Wednesday,,
CA-2017-160276,2017-04-02,Standard Class,AH-10690,Anna Häberlin,Sales,Virginia Beach,Virginia,23464,South,,,,,Sunday,,,,
CA-2019-102134,2019-03-14,Standard Class,SP-20545,Sibella Parks,Sales,Green Bay,Wisconsin,54302,Central,,2019-03-20,,,Thursday,,Wednesday,,
CA-2019-121447,2019-02-21,First Class,EA-14035,Erin Ashbrook,Sales,New York City,New York,10011,East,,2019-02-22,,,Thursday,,Friday,,
US-2019-141880,2019-08-22,First Class,TC-21475,Tony Chapman,Facebook,Fort Collins,Colorado,80525,West,,2019-08-23,,,Thursday,,Friday,,
US-2019-152415,2019-09-17,Standard Class,PO-18865,Patrick O'Donnell,Email,Marlborough,Massachusetts,1752,East,2019-09-30,2019-09-25,,,Tuesday,Monday,Wednesday,,
CA-2017-114335,2017-09-28,Standard Class,XP-21865,Xylona Preis,Email,Hollywood,Florida,33021,South,,,,,Thursday,,,,
CA-2020-147550,2020-12-04,First Class,KE-16420,Katrina Edelman,Sales,Philadelphia,Pennsylvania,19134,East,,2020-12-07,,,Friday,,Monday,,
CA-2019-128916,2019-08-18,Second Class,MA-17560,Matt Abelman,Facebook,Houston,Texas,77070,Central,,2019-08-23,,,Sunday,,Friday,,
CA-2019-132990,2019-08-01,Second Class,KM-16660,Khloe Miller,Email,Philadelphia,Pennsylvania,19140,East,,2019-08-07,,,Thursday,,Wednesday,,
CA-2017-144071,2017-12-08,Standard Class,DJ-13420,Denny Joy,Sales,San Francisco,California,94110,West,,,,,Friday,,,,
CA-2020-138156,2020-02-11,First Class,MM-17260,Magdelene Morse,Email,Columbus,Ohio,43229,East,,2020-02-14,,,Tuesday,,Friday,,
CA-2017-125759,2017-02-08,First Class,NM-18445,Nathan Mautz,Facebook,North Las Vegas,Nevada,89031,West,,,,,Wednesday,,,,
CA-2018-102778,2018-11-21,First Class,JH-15820,John Huston,Email,Monroe,North Carolina,28110,South,,,,,Wednesday,,,,
US-2019-111563,2019-11-04,Standard Class,SM-20005,Sally Matthias,Email,Houston,Texas,77041,Central,,2019-11-12,,,Monday,,Tuesday,,
CA-2019-114860,2019-12-22,Standard Class,DN-13690,Duane Noonan,Email,Moreno Valley,California,92553,West,,2020-01-03,,,Sunday,,Friday,,
CA-2020-163097,2020-08-27,Standard Class,SF-20200,Sarah Foster,Email,Mesa,Arizona,85204,West,,2020-09-02,,,Thursday,,Wednesday,,
CA-2017-159814,2017-06-24,Standard Class,LP-17080,Liz Pelletier,Email,Tucson,Arizona,85705,West,,,,,Saturday,,,,
CA-2017-167486,2017-11-27,Standard Class,JO-15145,Jack O'Briant,Sales,Buffalo,New York,14215,East,,,,,Monday,,,,
CA-2020-136882,2020-05-27,Standard Class,DN-13690,Duane Noonan,Email,Tulsa,Oklahoma,74133,Central,,2020-06-05,,,Wednesday,,Friday,,
CA-2019-126858,2019-11-19,Standard Class,JM-15265,Janet Molinari,Sales,Seattle,Washington,98115,West,2019-12-02,2019-11-27,,,Tuesday,Monday,Wednesday,,
CA-2019-149237,2019-05-26,Standard Class,CM-12235,Chris McAfee,Email,Milwaukee,Wisconsin,53209,Central,,2019-06-03,,,Sunday,,Monday,,
US-2018-158589,2018-11-20,Standard Class,KW-16570,Kelly Williams,Email,San Francisco,California,94109,West,,,,,Tuesday,,,,
CA-2020-124191,2020-06-12,Second Class,TS-21610,Troy Staebel,Email,Chicago,Illinois,60610,Central,,2020-06-17,,,Friday,,Wednesday,,
CA-2019-125724,2019-09-22,Standard Class,SM-20950,Suzanne McNair,Sales,Broomfield,Colorado,80020,West,,2019-10-02,,,Sunday,,Wednesday,,
CA-2017-103086,2017-10-17,Second Class,EB-14170,Evan Bailliet,Email,Houston,Texas,77095,Central,,,,,Tuesday,,,,
CA-2018-148495,2018-08-13,First Class,SF-20065,Sandra Flanagan,Email,Pomona,California,91767,West,,,,,Monday,,,,
US-2019-105452,2019-07-28,Standard Class,BF-11005,Barry Franz,Facebook,Pasadena,Texas,77506,Central,,2019-08-05,,,Sunday,,Monday,,
CA-2018-149517,2018-09-19,Standard Class,FC-14245,Frank Carlisle,Facebook,Sacramento,California,95823,West,,,,,Wednesday,,,,
CA-2020-157448,2020-11-16,Standard Class,LC-16885,Lena Creighton,Email,Los Angeles,California,90049,West,,2020-11-23,2020-11-20,2020-11-23,Monday,,Monday,Friday,Monday
CA-2019-137393,2019-05-06,Standard Class,GM-14500,Gene McClure,Email,Bakersfield,California,93309,West,2019-05-17,2019-05-13,,,Monday,Friday,Monday,,
CA-2019-122511,2019-03-11,First Class,BT-11485,Brad Thomas,Facebook,Philadelphia,Pennsylvania,19140,East,,2019-03-11,,,Monday,,Monday,,
CA-2019-119641,2019-09-22,Standard Class,CS-12250,Chris Selesnick,Sales,Green Bay,Wisconsin,54302,Central,,2019-09-30,,,Sunday,,Monday,,
US-2017-140914,2017-11-11,Standard Class,BH-11710,Brosina Hoffman,Email,Chicago,Illinois,60653,Central,,,,,Saturday,,,,
CA-2019-112830,2019-06-06,Standard Class,LP-17095,Liz Preis,Email,Fairfield,Ohio,45014,East,,2019-06-12,,,Thursday,,Wednesday,,
CA-2017-110422,2017-01-21,Second Class,TB-21400,Tom Boeckenhauer,Email,Miami,Florida,33180,South,,,,,Saturday,,,,
US-2020-156909,2020-07-16,Second Class,SF-20065,Sandra Flanagan,Email,Philadelphia,Pennsylvania,19140,East,,2020-07-22,,,Thursday,,Wednesday,,
US-2018-164175,2018-04-30,Standard Class,PS-18970,Paul Stevenson,Facebook,Chicago,Illinois,60610,Central,,,,,Monday,,,,
CA-2020-140088,2020-05-28,Second Class,PO-18865,Patrick O'Donnell,Email,Columbia,South Carolina,29203,South,,2020-06-03,,,Thursday,,Wednesday,,
US-2017-152030,2017-12-26,Second Class,AD-10180,Alan Dominguez,Facebook,Houston,Texas,77041,Central,,,,,Tuesday,,,,
CA-2017-104269,2017-03-01,Second Class,DB-13060,Dave Brooks,Email,Seattle,Washington,98115,West,,,,,Wednesday,,,,
US-2018-145436,2018-02-28,Standard Class,VD-21670,Valerie Dominguez,Email,Columbia,Tennessee,38401,South,,,,,Wednesday,,,,
CA-2019-154739,2019-12-10,Second Class,LH-17155,Logan Haushalter,Email,San Francisco,California,94109,West,,2019-12-18,,,Tuesday,,Wednesday,,
CA-2019-148796,2019-04-14,Standard Class,PB-19150,Philip Brown,Email,Los Angeles,California,90004,West,,2019-04-22,,,Sunday,,Monday,,
CA-2020-155705,2020-08-21,Second Class,NF-18385,Natalie Fritzler,Email,Jackson,Mississippi,39212,South,,2020-08-26,,,Friday,,Wednesday,,
CA-2020-157252,2020-01-20,Second Class,CV-12805,Cynthia Voltz,Sales,New York City,New York,10024,East,,2020-01-24,,,Monday,,Friday,,
US-2017-110674,2017-02-12,Standard Class,SC-20095,Sanjit Chand,Email,Concord,California,94521,West,,,,,Sunday,,,,
CA-2018-102848,2018-11-07,Second Class,KB-16240,Karen Bern,Sales,Los Angeles,California,90036,West,,,,,Wednesday,,,,
CA-2019-136406,2019-04-15,Second Class,BD-11320,Bill Donatelli,Email,San Francisco,California,94110,West,,2019-04-19,,,Monday,,Friday,,
CA-2018-168004,2018-10-04,Second Class,DJ-13420,Denny Joy,Sales,Warner Robins,Georgia,31088,South,,,,,Thursday,,,,
CA-2019-157245,2019-05-19,Standard Class,LE-16810,Laurel Elliston,Email,Arlington,Virginia,22204,South,2019-06-03,2019-05-29,,,Sunday,Monday,Wednesday,,
CA-2018-154620,2018-12-12,Standard Class,LT-17110,Liz Thompson,Email,Lancaster,California,93534,West,,,,,Wednesday,,,,
CA-2018-101910,2018-11-27,Standard Class,CD-11920,Carlos Daly,Email,Lake Elsinore,California,92530,West,,,,,Tuesday,,,,
CA-2020-152142,2020-11-14,Standard Class,LW-16990,Lindsay Williams,Sales,San Francisco,California,94110,West,,2020-11-18,2020-11-16,2020-11-18,Saturday,,Wednesday,Monday,Wednesday
CA-2019-144939,2019-10-03,Standard Class,EB-13870,Emily Burns,Email,New York City,New York,10035,East,2019-10-14,2019-10-09,,,Thursday,Monday,Wednesday,,
CA-2018-153549,2018-03-29,Second Class,SL-20155,Sara Luxemburg,Facebook,Jacksonville,Florida,32216,South,,,,,Thursday,,,,
CA-2020-152702,2020-10-12,Standard Class,SN-20710,Steve Nguyen,Facebook,Rockford,Illinois,61107,Central,,2020-10-19,,,Monday,,Monday,,
US-2018-125374,2018-03-23,Standard Class,JD-16060,Julia Dunbar,Email,Houston,Texas,77095,Central,,,,,Friday,,,,
CA-2019-157686,2019-10-01,First Class,BD-11620,Brian DeCherney,Email,San Francisco,California,94122,West,,2019-10-02,,,Tuesday,,Wednesday,,
CA-2019-149314,2019-07-02,Second Class,GB-14530,George Bell,Sales,Los Angeles,California,90004,West,,2019-07-10,,,Tuesday,,Wednesday,,
US-2019-134488,2019-09-24,Standard Class,PK-19075,Pete Kriz,Email,Columbus,Ohio,43229,East,,2019-10-02,2019-10-01,2019-10-02,Tuesday,,Wednesday,Tuesday,Wednesday
CA-2017-153976,2017-10-03,Second Class,BP-11290,Beth Paige,Email,Evanston,Illinois,60201,Central,,,,,Tuesday,,,,
US-2017-151925,2017-09-26,Second Class,KT-16465,Kean Takahito,Email,Los Angeles,California,90049,West,,,,,Tuesday,,,,
US-2020-160759,2020-12-11,Standard Class,AI-10855,Arianne Irving,Email,Philadelphia,Pennsylvania,19120,East,,2020-12-18,,,Friday,,Friday,,
CA-2020-149181,2020-05-08,Standard Class,MD-17350,Maribeth Dona,Email,Columbus,Ohio,43229,East,,2020-05-13,,,Friday,,Wednesday,,
CA-2018-143119,2018-09-24,Standard Class,MC-17275,Marc Crier,Email,Lafayette,Louisiana,70506,South,,,,,Monday,,,,
CA-2018-131422,2018-11-05,Standard Class,GB-14530,George Bell,Sales,Monroe,North Carolina,28110,South,,,,,Monday,,,,
