Index,Order ID,Order Date_x,Ship Mode_x,Customer ID,Customer Name_x,Origin Channel,Country/Region,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit,Order_YearMonth,Order_YearMonth_str,Arrival Scan Date,Customer Name_y,Row ID,Order Date_y,On Truck Scan Date,Ship Mode_y,Ready to Ship Date,Pickup Date
4270,US-2020-124821,2020-06-25,Second Class,AM-10705,Anne McFarland,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10000688,871.4,4,0.0,148.13799999999992,2020-06,06.2020,,,4270.0,2020-06-25,2020-07-01,Standard Processing,,
4295,CA-2020-101581,2020-10-22,Standard Class,DW-13195,David Wiener,Sales,United States,Redmond,Oregon,97756.0,West,Toasted Muesli,Sweetened,FUR-TA-10002607,177.225,5,0.5,-120.51299999999998,2020-10,10.2020,,,4295.0,2020-10-22,2020-10-28,Standard Processing,,
4491,CA-2020-105921,2020-08-14,Standard Class,JM-15250,Janet Martin,Email,United States,Los Angeles,California,90032.0,West,Toasted Muesli,Sweetened,FUR-TA-10001095,418.29599999999994,3,0.2,5.2287000000000035,2020-08,08.2020,,,4491.0,2020-08-14,2020-08-24,Standard Processing,,
4510,CA-2020-167003,2020-05-23,Standard Class,VS-21820,Vivek Sundaresam,Email,United States,Los Angeles,California,90036.0,West,Toasted Muesli,Sweetened,FUR-TA-10001520,171.288,3,0.2,-6.423300000000026,2020-05,05.2020,,,4510.0,2020-05-23,2020-05-27,Standard Processing,,
4552,US-2017-165862,2017-07-13,Standard Class,GK-14620,Grace Kelly,Sales,United States,Los Angeles,California,90049.0,West,Toasted Muesli,Sweetened,FUR-TA-10002855,351.216,3,0.2,4.390199999999979,2017-07,07.2017,,,,,,,,
4717,CA-2020-143126,2020-12-03,Second Class,CM-12655,Corinna Mitchell,Facebook,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10002958,521.96,2,0.0,88.73319999999995,2020-12,12.2020,,,4717.0,2020-12-03,2020-12-09,Standard Processing,,
4722,CA-2017-106229,2017-06-07,Second Class,NR-18550,Nick Radford,Email,United States,Aurora,Illinois,60505.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002041,268.935,3,0.5,-209.7693,2017-06,06.2017,,,,,,,,
4927,CA-2020-117653,2020-10-19,Standard Class,MO-17500,Mary O'Rourke,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,Sweetened,FUR-TA-10003008,91.275,1,0.5,-67.5435,2020-10,10.2020,,,4927.0,2020-10-19,2020-10-26,Standard Processing,,
5235,CA-2020-131037,2020-08-22,First Class,TM-21490,Tony Molinari,Email,United States,San Francisco,California,94110.0,West,Toasted Muesli,Sweetened,FUR-TA-10001768,210.008,1,0.2,2.625099999999982,2020-08,08.2020,,,5235.0,2020-08-22,2020-08-26,Express,,
5273,CA-2020-125913,2020-01-16,First Class,JO-15145,Jack O'Briant,Sales,United States,Los Angeles,California,90008.0,West,Toasted Muesli,Sweetened,FUR-TA-10001520,399.672,7,0.2,-14.98770000000006,2020-01,01.2020,,,5272.0,2020-01-16,2020-01-17,Express,,
5294,CA-2018-111073,2018-12-26,Standard Class,MC-18100,Mick Crebagga,Email,United States,Medina,Ohio,44256.0,East,Toasted Muesli,Sweetened,FUR-TA-10004086,51.588,1,0.4,-15.476400000000005,2018-12,12.2018,,,,,,,,
5627,CA-2017-126683,2017-09-29,Second Class,PP-18955,Paul Prost,Facebook,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10002958,2348.82,9,0.0,399.29939999999976,2017-09,09.2017,,,,,,,,
5630,US-2019-146066,2019-08-21,Second Class,RB-19465,Rick Bensley,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,Sweetened,FUR-TA-10002530,815.2919999999999,9,0.4,-339.7050000000001,2019-08,08.2019,,,5630.0,2019-08-21,2019-08-26,Standard Processing,,
5696,CA-2019-126165,2019-05-05,Second Class,AH-10465,Amy Hunt,Email,United States,San Francisco,California,94109.0,West,Toasted Muesli,Sweetened,FUR-TA-10001676,71.08800000000001,2,0.2,-1.777200000000004,2019-05,05.2019,2019-05-14,Amy Hunt,5696.0,2019-05-05,2019-05-10,Standard Processing,,
5751,CA-2017-145800,2017-05-30,Standard Class,SS-20410,Shahid Shariari,Email,United States,Buffalo Grove,Illinois,60089.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001539,355.455,3,0.5,-184.83660000000003,2017-05,05.2017,,,,,,,,
5830,CA-2019-122063,2019-12-03,Standard Class,MM-17920,Michael Moore,Email,United States,Richmond,Indiana,47374.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004575,581.96,2,0.0,104.75279999999998,2019-12,12.2019,,,5830.0,2019-12-03,2019-12-11,Standard Processing,,
5860,CA-2018-108119,2018-11-01,Standard Class,MS-17530,MaryBeth Skach,Email,United States,Conway,Arkansas,72032.0,South,Toasted Muesli,Sweetened,FUR-TA-10002530,301.96,2,0.0,45.29399999999998,2018-11,11.2018,,,,,,,,
5871,CA-2019-128223,2019-06-14,First Class,EB-13705,Ed Braxton,Sales,United States,Anaheim,California,92804.0,West,Toasted Muesli,Sweetened,FUR-TA-10001771,1293.4879999999998,7,0.2,80.84300000000007,2019-06,06.2019,,,5871.0,2019-06-14,2019-06-14,Express,,
5924,CA-2019-130288,2019-11-26,Second Class,DK-13225,Dean Katz,Sales,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10002958,313.176,2,0.4,-120.05080000000007,2019-11,11.2019,,,5924.0,2019-11-26,2019-12-04,Standard Processing,,
5927,US-2017-118997,2017-04-08,Standard Class,RA-19885,Ruben Ausman,Sales,United States,Decatur,Alabama,35601.0,South,Toasted Muesli,Sweetened,FUR-TA-10001086,1215.92,8,0.0,316.1392000000001,2017-04,04.2017,,,,,,,,
6047,CA-2019-154662,2019-06-09,Standard Class,BF-11215,Benjamin Farhat,Facebook,United States,Minneapolis,Minnesota,55407.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001771,692.9399999999999,3,0.0,173.235,2019-06,06.2019,,,6047.0,2019-06-09,2019-06-19,Standard Processing,,
6105,US-2020-132381,2020-08-22,First Class,Dp-13240,Dean percer,Facebook,United States,Philadelphia,Pennsylvania,19143.0,East,Toasted Muesli,Sweetened,FUR-TA-10002356,314.532,2,0.4,-83.87520000000004,2020-08,08.2020,,,6105.0,2020-08-22,2020-08-26,Express,,
6134,CA-2019-148096,2019-08-16,First Class,AO-10810,Anthony O'Donnell,Sales,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10004152,161.28,2,0.2,12.095999999999997,2019-08,08.2019,,,6134.0,2019-08-16,2019-08-19,Express,,
6286,CA-2019-125080,2019-10-21,Standard Class,VW-21775,Victoria Wilson,Sales,United States,Lakewood,Ohio,44107.0,East,Toasted Muesli,Sweetened,FUR-TA-10003238,661.176,2,0.4,-231.41160000000008,2019-10,10.2019,2019-11-04,Victoria Wilson,6286.0,2019-10-21,2019-10-30,Standard Processing,,
6439,US-2020-113992,2020-12-14,Standard Class,LC-16885,Lena Creighton,Email,United States,Plano,Texas,75023.0,Central,Toasted Muesli,Sweetened,FUR-TA-10000577,974.9879999999998,4,0.3,-97.49879999999996,2020-12,12.2020,,,6439.0,2020-12-14,2020-12-23,Standard Processing,,
6625,CA-2018-141250,2018-01-19,Standard Class,PM-18940,Paul MacIntyre,Email,United States,Texas City,Texas,77590.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002855,102.438,1,0.3,-13.170600000000007,2018-01,01.2018,,,,,,,,
6632,CA-2019-105081,2019-12-25,Standard Class,JE-15715,Joe Elijah,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,Sweetened,FUR-TA-10001307,1747.25,5,0.0,629.01,2019-12,12.2019,,,6631.0,2019-12-25,2020-01-03,Standard Processing,,
6640,CA-2017-108609,2017-10-31,Second Class,AJ-10780,Anthony Jacobs,Sales,United States,Lorain,Ohio,44052.0,East,Toasted Muesli,Sweetened,FUR-TA-10003954,1421.664,8,0.4,-734.5264,2017-10,10.2017,,,,,,,,
6834,CA-2019-153101,2019-09-08,First Class,PJ-19015,Pauline Johnson,Email,United States,Santa Ana,California,92704.0,West,Toasted Muesli,Sweetened,FUR-TA-10003008,146.04000000000002,1,0.2,-12.778499999999994,2019-09,09.2019,,,6834.0,2019-09-08,2019-09-09,Express,,
7152,CA-2020-142909,2020-12-22,Second Class,AG-10330,Alex Grayson,Email,United States,Mesa,Arizona,85204.0,West,Toasted Muesli,Sweetened,FUR-TA-10003008,182.55,2,0.5,-135.087,2020-12,12.2020,,,7152.0,2020-12-22,2020-12-28,Standard Processing,,
7306,CA-2017-137274,2017-03-29,Standard Class,MG-18145,Mike Gockenbach,Email,United States,Plano,Texas,75023.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001889,890.8409999999999,3,0.3,-152.7156,2017-03,03.2017,,,,,,,,
7317,CA-2019-132066,2019-10-16,Standard Class,NB-18655,Nona Balk,Sales,United States,New York City,New York,10011.0,East,Toasted Muesli,Sweetened,FUR-TA-10001539,142.182,1,0.4,-37.91520000000003,2019-10,10.2019,,,7317.0,2019-10-16,2019-10-23,Standard Processing,,
7396,CA-2019-110975,2019-12-25,Standard Class,DB-12970,Darren Budd,Sales,United States,New York City,New York,10024.0,East,Toasted Muesli,Sweetened,FUR-TA-10002958,313.176,2,0.4,-120.05080000000007,2019-12,12.2019,,,7396.0,2019-12-25,2020-01-03,Standard Processing,,
7410,CA-2017-121769,2017-04-08,Standard Class,JS-15880,John Stevenson,Email,United States,Toledo,Ohio,43615.0,East,Toasted Muesli,Sweetened,FUR-TA-10004442,172.11,1,0.4,-94.66050000000001,2017-04,04.2017,,,,,,,,
7845,US-2020-123834,2020-07-21,Standard Class,GM-14500,Gene McClure,Email,United States,Pharr,Texas,78577.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001676,124.404,4,0.3,-21.3264,2020-07,07.2020,,,7845.0,2020-07-21,2020-07-29,Standard Processing,,
7880,CA-2019-155747,2019-06-14,Standard Class,JS-15685,Jim Sink,Sales,United States,Philadelphia,Pennsylvania,19140.0,East,Toasted Muesli,Sweetened,FUR-TA-10003392,337.176,2,0.4,-118.01160000000002,2019-06,06.2019,,,7880.0,2019-06-14,2019-06-24,Standard Processing,,
7930,CA-2020-167549,2020-07-25,First Class,EM-14200,Evan Minnotte,Facebook,United States,Dallas,Texas,75217.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004767,298.116,6,0.3,-4.258800000000036,2020-07,07.2020,,,7930.0,2020-07-25,2020-07-29,Express,,
8137,CA-2019-118073,2019-08-12,Standard Class,CS-12490,Cindy Schnelling,Sales,United States,Lakeland,Florida,33801.0,South,Toasted Muesli,Sweetened,FUR-TA-10002533,562.2925000000001,7,0.45,-255.5875000000001,2019-08,08.2019,,,8137.0,2019-08-12,2019-08-19,Standard Processing,,
8157,CA-2019-131296,2019-10-04,Standard Class,MS-17830,Melanie Seite,Email,United States,Baltimore,Maryland,21215.0,East,Toasted Muesli,Sweetened,FUR-TA-10002622,239.37199999999996,2,0.3,-23.93719999999999,2019-10,10.2019,2019-10-17,Melanie Seite,8157.0,2019-10-04,2019-10-11,Standard Processing,,
8168,CA-2019-144148,2019-07-31,Standard Class,AH-10690,Anna Häberlin,Sales,United States,San Francisco,California,94122.0,West,Toasted Muesli,Sweetened,FUR-TA-10002774,863.128,7,0.2,-32.367300000000085,2019-07,07.2019,,,8168.0,2019-07-31,2019-08-07,Standard Processing,,
8180,CA-2018-112767,2018-08-02,Standard Class,DK-12985,Darren Koutras,Email,United States,Springfield,Oregon,97477.0,West,Toasted Muesli,Sweetened,FUR-TA-10003469,277.5,4,0.5,-188.7,2018-08,08.2018,,,,,,,,
8305,CA-2020-135419,2020-11-03,Standard Class,BG-11740,Bruce Geld,Email,United States,Bakersfield,California,93309.0,West,Toasted Muesli,Sweetened,FUR-TA-10001086,486.36800000000005,4,0.2,36.477600000000024,2020-11,11.2020,,,8305.0,2020-11-03,2020-11-12,Standard Processing,,
8370,CA-2019-118745,2019-06-11,Standard Class,SV-20365,Seth Vernon,Email,United States,Los Angeles,California,90049.0,West,Toasted Muesli,Sweetened,FUR-TA-10003473,902.712,3,0.2,33.85170000000005,2019-06,06.2019,,,8370.0,2019-06-11,2019-06-19,Standard Processing,,
8411,CA-2019-130820,2019-11-15,First Class,ON-18715,Odella Nelson,Sales,United States,Burlington,North Carolina,27217.0,South,Toasted Muesli,Sweetened,FUR-TA-10001768,630.024,4,0.4,-199.50760000000008,2019-11,11.2019,,,8411.0,2019-11-15,2019-11-15,Express,,
8413,CA-2020-132290,2020-03-10,Standard Class,MD-17350,Maribeth Dona,Email,United States,Dallas,Texas,75217.0,Central,Toasted Muesli,Sweetened,FUR-TA-10002228,933.408,4,0.3,-173.3472,2020-03,03.2020,,,8413.0,2020-03-10,2020-03-18,Standard Processing,,
8469,US-2019-164196,2019-11-11,Standard Class,AS-10285,Alejandro Savely,Sales,United States,Noblesville,Indiana,46060.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001950,2678.94,6,0.0,241.1046,2019-11,11.2019,,,8469.0,2019-11-11,2019-11-20,Standard Processing,,
8555,CA-2019-102092,2019-12-09,First Class,PM-18940,Paul MacIntyre,Email,United States,Springfield,Virginia,22153.0,South,Toasted Muesli,Sweetened,FUR-TA-10002530,1056.86,7,0.0,158.52899999999994,2019-12,12.2019,2019-12-16,Paul MacIntyre,8555.0,2019-12-09,2019-12-11,Express,,
8619,CA-2020-117513,2020-03-03,Standard Class,BT-11395,Bill Tyler,Sales,United States,Los Angeles,California,90004.0,West,Toasted Muesli,Sweetened,FUR-TA-10001520,399.672,7,0.2,-14.98770000000006,2020-03,03.2020,,,8619.0,2020-03-03,2020-03-11,Standard Processing,,
8678,CA-2020-141705,2020-10-24,First Class,PO-18850,Patrick O'Brill,Email,United States,Mansfield,Texas,76063.0,Central,Toasted Muesli,Sweetened,FUR-TA-10004607,517.4050000000001,5,0.3,-81.30650000000003,2020-10,10.2020,,,8678.0,2020-10-24,2020-10-28,Express,,
8696,CA-2020-127096,2020-09-15,Second Class,CS-12400,Christopher Schild,Facebook,United States,San Francisco,California,94109.0,West,Toasted Muesli,Sweetened,FUR-TA-10003473,300.904,1,0.2,11.283900000000017,2020-09,09.2020,,,8696.0,2020-09-15,2020-09-18,Standard Processing,,
8712,CA-2017-105648,2017-03-03,Standard Class,EJ-14155,Eva Jacobs,Email,United States,San Diego,California,92037.0,West,Toasted Muesli,Sweetened,FUR-TA-10002958,626.3520000000001,3,0.2,-23.48820000000009,2017-03,03.2017,,,,,,,,
8894,CA-2017-124723,2017-08-05,Standard Class,GZ-14470,Gary Zandusky,Email,United States,Texas City,Texas,77590.0,Central,Toasted Muesli,Sweetened,FUR-TA-10001307,489.22999999999996,2,0.3,41.934,2017-08,08.2017,,,,,,,,
9041,CA-2017-138177,2017-09-19,Standard Class,ND-18460,Neil Ducich,Sales,United States,Chandler,Arizona,85224.0,West,Toasted Muesli,Sweetened,FUR-TA-10004607,73.915,1,0.5,-45.82730000000001,2017-09,09.2017,,,,,,,,
9059,CA-2018-149097,2018-10-20,Standard Class,SV-20785,Stewart Visinsky,Email,United States,Los Angeles,California,90045.0,West,Toasted Muesli,Sweetened,FUR-TA-10001086,364.77600000000007,3,0.2,27.35820000000001,2018-10,10.2018,,,,,,,,
9060,CA-2019-132304,2019-06-14,Standard Class,AR-10825,Anthony Rawles,Sales,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10004619,1115.17,7,0.0,334.55099999999993,2019-06,06.2019,,,9060.0,2019-06-14,2019-06-19,Standard Processing,,
9487,CA-2020-130505,2020-10-12,First Class,NF-18385,Natalie Fritzler,Email,United States,Wheeling,West Virginia,26003.0,East,Toasted Muesli,Sweetened,FUR-TA-10001932,673.3439999999999,3,0.3,-76.9536,2020-10,10.2020,,,9487.0,2020-10-12,2020-10-13,Express,,
9604,CA-2019-129861,2019-06-17,Standard Class,DM-13345,Denise Monton,Sales,United States,Rochester,New York,14609.0,East,Toasted Muesli,Sweetened,FUR-TA-10003715,376.866,3,0.4,-213.55740000000006,2019-06,06.2019,,,9604.0,2019-06-17,2019-06-26,Standard Processing,,
9638,CA-2017-124702,2017-11-18,Standard Class,MH-17785,Maya Herman,Sales,United States,Seattle,Washington,98105.0,West,Toasted Muesli,Sweetened,FUR-TA-10003008,730.2,4,0.0,94.92600000000004,2017-11,11.2017,,,,,,,,
9640,CA-2018-116638,2018-01-28,Second Class,JH-15985,Joseph Holt,Email,United States,Concord,North Carolina,28027.0,South,Toasted Muesli,Sweetened,FUR-TA-10000198,4297.644,13,0.4,-1862.3124000000003,2018-01,01.2018,,,,,,,,
9746,CA-2020-137505,2020-11-24,First Class,BP-11290,Beth Paige,Email,United States,Los Angeles,California,90008.0,West,Toasted Muesli,Sweetened,FUR-TA-10000617,364.08000000000004,2,0.2,9.102000000000004,2020-11,11.2020,,,9746.0,2020-11-24,2020-11-25,Express,2020-11-24,2020-11-25
9858,CA-2018-164301,2018-03-26,Standard Class,EB-13840,Ellis Ballard,Sales,United States,Seattle,Washington,98103.0,West,Toasted Muesli,Sweetened,FUR-TA-10001889,3393.68,8,0.0,610.8624,2018-03,03.2018,,,,,,,,
9900,US-2017-117380,2017-03-28,Standard Class,MP-18175,Mike Pelletier,Facebook,United States,Springfield,Ohio,45503.0,East,Toasted Muesli,Sweetened,FUR-TA-10000198,330.588,1,0.4,-143.25480000000002,2017-03,03.2017,,,,,,,,
9938,CA-2019-164889,2019-06-03,Second Class,CP-12340,Christine Phan,Sales,United States,Los Angeles,California,90049.0,West,Toasted Muesli,Sweetened,FUR-TA-10001676,71.08800000000001,2,0.2,-1.777200000000004,2019-06,06.2019,,,9938.0,2019-06-03,2019-06-07,Standard Processing,,
9981,US-2018-151435,2018-09-06,Second Class,SW-20455,Shaun Weien,Email,United States,Lafayette,Louisiana,70506.0,South,Toasted Muesli,Sweetened,FUR-TA-10001039,85.98,1,0.0,22.354800000000004,2018-09,09.2018,,,,,,,,
1,CA-2019-152156,2019-11-08,Second Class,CG-12520,Claire Gute,Email,United States,Henderson,Kentucky,42420.0,South,Toasted Muesli,With Fruit,FUR-BO-10001798,261.96,2,0.0,41.9136,2019-11,11.2019,2019-11-18,Claire Gute,1.0,2019-11-08,2019-11-13,Standard Processing,,
469,CA-2020-154907,2020-03-31,Standard Class,DS-13180,David Smith,Sales,United States,Amarillo,Texas,79109.0,Central,Toasted Muesli,With Fruit,FUR-BO-10002824,205.33279999999996,2,0.32,-36.235200000000006,2020-03,03.2020,,,469.0,2020-03-31,2020-04-08,Standard Processing,,
689,CA-2020-161480,2020-12-25,Standard Class,RA-19285,Ralph Arnett,Email,United States,New York City,New York,10035.0,East,Toasted Muesli,With Fruit,FUR-BO-10004015,191.984,2,0.2,4.799599999999977,2020-12,12.2020,,,689.0,2020-12-25,2020-12-30,Standard Processing,,
1303,CA-2018-115847,2018-09-19,Second Class,TC-21535,Tracy Collins,Facebook,United States,Arlington,Virginia,22204.0,South,Toasted Muesli,With Fruit,FUR-BO-10003433,61.96,2,0.0,4.337199999999996,2018-09,09.2018,,,,,,,,
1535,CA-2020-124086,2020-02-10,Standard Class,MP-18175,Mike Pelletier,Facebook,United States,Laguna Niguel,California,92677.0,West,Toasted Muesli,With Fruit,FUR-BO-10004015,203.98299999999998,2,0.15,16.79859999999998,2020-02,02.2020,,,1535.0,2020-02-10,2020-02-18,Standard Processing,,
1546,CA-2017-150245,2017-12-31,Second Class,PC-18745,Pamela Coakley,Sales,United States,Watertown,New York,13601.0,East,Toasted Muesli,With Fruit,FUR-BO-10002613,1573.488,7,0.2,196.68599999999986,2017-12,12.2017,,,,,,,,
1595,CA-2018-118423,2018-03-24,First Class,DP-13390,Dennis Pardue,Facebook,United States,Peoria,Illinois,61604.0,Central,Toasted Muesli,With Fruit,FUR-BO-10000362,359.05799999999994,3,0.3,-35.9058,2018-03,03.2018,,,,,,,,
1715,CA-2020-104003,2020-10-07,Standard Class,DC-13285,Debra Catini,Email,United States,San Francisco,California,94110.0,West,Toasted Muesli,With Fruit,FUR-BO-10003965,307.666,2,0.15,-14.47839999999998,2020-10,10.2020,,,1715.0,2020-10-07,2020-10-14,Standard Processing,,
1876,US-2019-112977,2019-03-10,Standard Class,CJ-12010,Caroline Jumper,Email,United States,Long Beach,New York,11561.0,East,Toasted Muesli,With Fruit,FUR-BO-10003272,176.784,1,0.2,-22.098000000000013,2019-03,03.2019,,,1876.0,2019-03-10,2019-03-20,Standard Processing,,
1933,CA-2020-161200,2020-08-06,Second Class,SV-20365,Seth Vernon,Email,United States,Lafayette,Louisiana,70506.0,South,Toasted Muesli,With Fruit,FUR-BO-10000468,145.74,3,0.0,23.31840000000001,2020-08,08.2020,,,1933.0,2020-08-06,2020-08-12,Standard Processing,,
2008,CA-2020-165386,2020-08-03,First Class,CM-12190,Charlotte Melton,Email,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit,FUR-BO-10003034,183.37199999999999,2,0.3,-36.67439999999999,2020-08,08.2020,,,2008.0,2020-08-03,2020-08-05,Express,,
2026,CA-2018-114237,2018-03-13,First Class,MC-17275,Marc Crier,Email,United States,Seattle,Washington,98103.0,West,Toasted Muesli,With Fruit,FUR-BO-10004409,141.96,2,0.0,39.7488,2018-03,03.2018,,,,,,,,
2226,CA-2019-106383,2019-03-19,Second Class,BT-11440,Bobby Trafton,Email,United States,Littleton,Colorado,80122.0,West,Toasted Muesli,With Fruit,FUR-BO-10002202,72.29400000000001,1,0.7,-98.80179999999999,2019-03,03.2019,,,2226.0,2019-03-19,2019-03-22,Standard Processing,,
2263,CA-2020-122994,2020-02-06,First Class,MV-17485,Mark Van Huff,Email,United States,Arlington,Virginia,22204.0,South,Toasted Muesli,With Fruit,FUR-BO-10004015,359.96999999999997,3,0.0,79.19339999999997,2020-02,02.2020,,,2263.0,2020-02-06,2020-02-10,Express,,
2282,CA-2020-142622,2020-10-30,First Class,JK-15625,Jim Karlsson,Email,United States,Seattle,Washington,98115.0,West,Toasted Muesli,With Fruit,FUR-BO-10004467,199.98,2,0.0,37.99619999999999,2020-10,10.2020,,,2280.0,2020-10-30,2020-11-02,Express,,
2306,CA-2019-115574,2019-12-23,First Class,BP-11185,Ben Peterman,Sales,United States,Chicago,Illinois,60623.0,Central,Toasted Muesli,With Fruit,FUR-BO-10003441,141.37199999999999,2,0.3,-14.137200000000014,2019-12,12.2019,,,2306.0,2019-12-23,2019-12-24,Express,,
2404,US-2019-110170,2019-09-27,Standard Class,HM-14860,Harry Marie,Sales,United States,Huntsville,Texas,77340.0,Central,Toasted Muesli,With Fruit,FUR-BO-10000780,956.6647999999999,7,0.32,-225.09759999999991,2019-09,09.2019,,,2404.0,2019-09-27,2019-10-04,Standard Processing,2019-10-03,2019-10-04
2416,CA-2018-146087,2018-07-06,Standard Class,PP-18955,Paul Prost,Facebook,United States,Holyoke,Massachusetts,1040.0,East,Toasted Muesli,With Fruit,FUR-BO-10002824,301.96,2,0.0,60.391999999999996,2018-07,07.2018,,,,,,,,
